170	0	304
4894	7	1610
621	0	3529
92	10	9930
10	3	3556
1193	28	4350
170	0	18869
32	2	2011
23296	7	2020
674	0	2905
2048	2	18
10	3	5757
2662	7	420
2834	50	6951
20	0	13463
4	2	13563
28	9	7255
5010	28	449
794	0	1777
10391	7	571
79	3	13920
11721	24	548
49	0	16994
20933	1	265
472	28	305
145	25	19305
994	0	11426
3448	13	4168
299	0	14704
4968	13	2804
12424	17	607
4738	19	1780
1061	23	22026
3079	17	95
79	3	3766
2083	1	1439
454	0	3899
5492	13	202
807	13	23297
4959	7	433
833	0	3961
969	48	310
384	1	11872
226	16	690
10	3	22711
5916	28	283
76	0	15855
2030	7	1236
1058	0	8168
92	30	4460
1965	13	12943
1966	38	3248
28	22	15024
1929	6	305
10823	8	27
17961	33	3657
2964	13	16574
4	2	11193
180	0	17394
621	0	4394
346	0	14047
2738	16	783
193	0	9625
11015	1	534
16	9	12997
9700	0	207
197	10	2967
22485	7	93
2278	7	2017
1109	6	23298
23299	42	441
1201	0	4045
794	0	622
13820	7	585
4761	24	548
2021	1	1091
140	0	9112
819	7	227
97	12	12239
5999	0	389
809	2	6135
17689	7	73
14384	7	1360
7194	0	112
112	0	1983
49	0	2402
10347	7	888
23300	27	605
515	0	10897
8622	7	23
454	0	1918
10482	7	667
10261	0	416
9136	13	436
32	6	9356
16	9	9922
851	0	1918
417	0	1755
5932	28	61
460	0	4835
193	0	884
13893	0	592
674	0	11211
14356	7	527
1139	0	1058
260	10	5538
8777	24	576
7648	30	314
18608	24	191
2907	13	2722
7373	28	305
68	6	11811
9986	18	22713
23301	7	75
1299	25	15358
586	28	7252
7503	0	336
207	0	4549
256	0	12305
114	22	10364
23302	5	15
346	0	1331
299	0	886
5700	1	135
8822	43	23303
9814	13	537
23304	27	537
117	23	2754
8273	0	628
5436	2	219
76	0	15047
11225	31	1214
17876	7	1236
943	48	1627
10782	13	202
2190	28	82
256	0	2034
721	0	8163
138	6	609
107	0	11162
3599	7	1962
2964	13	2064
180	0	750
58	1	291
9450	24	293
6921	7	1118
648	6	4609
11019	13	735
13155	17	82
305	2	17925
794	0	6562
875	24	963
384	1	23305
384	1	23306
1490	38	10894
3115	4	2166
2722	13	9426
163	28	4306
126	0	3266
3198	48	1945
0	0	12286
809	2	4939
10	3	16195
4466	7	25
79	3	1122
55	14	23307
486	39	23308
11256	0	1175
16	3	20701
2011	33	275
70	28	99
653	30	11182
2767	0	126
68	11	14647
45	2	9136
12444	106	8956
9134	6	61
4622	28	219
2733	6	323
11448	16	720
8685	14	1008
229	28	9195
346	0	10800
8685	0	1320
8636	31	2118
592	0	49
12525	38	1115
163	6	3403
2698	24	240
79	3	23309
8479	7	663
341	25	672
460	0	4955
417	0	516
8	3	11802
112	0	13664
383	0	256
674	0	12097
1633	6	286
449	28	456
6490	18	3498
323	6	3981
356	21	10291
3732	0	621
2551	24	979
20	0	9755
2599	7	669
233	32	17096
424	0	7238
76	0	5352
4	6	10842
76	0	124
897	13	6701
10	3	18674
2029	0	745
6461	7	42
8076	38	2568
23310	16	91
68	2	13558
20241	16	91
16	3	23311
4510	31	1214
14647	11	68
14721	7	667
841	7	133
20155	12	2554
5885	7	204
3712	11	68
318	6	71
10	3	15877
79	3	18120
6695	28	161
10737	7	2020
124	0	2590
2568	38	23312
10688	7	93
397	0	5685
1394	0	906
3466	2	399
138	2	2689
23313	5	15
416	0	2263
21965	5	15
6384	7	571
23314	7	669
57	0	1415
341	25	23315
79	3	6172
193	0	2595
4488	7	1104
2014	30	7126
2782	2	3558
16	9	23316
16	3	1468
79	3	18598
57	0	4085
21311	38	1115
8	3	11751
5719	12	23317
28	9	18828
140	0	5955
2552	18	23318
251	0	5221
2163	0	6
82	17	6606
32	2	5380
10	3	10560
10	3	6443
15007	13	39
114	22	22749
3475	6	224
16019	16	822
648	6	505
4228	0	389
1296	0	833
1299	25	23319
16	9	8333
8	3	23320
2355	2	32
251	0	4926
334	28	3217
1130	11	260
23205	8	27
235	0	889
4824	13	2964
114	22	8916
2887	25	2047
15626	6	247
4075	6	178
15159	13	1086
11581	30	314
23321	70	4962
1425	0	112
3296	7	685
6054	6	229
163	2	3878
2125	23	110
289	17	8862
3678	13	9194
1460	0	628
79	3	14096
79	3	23322
3383	6	138
224	6	6627
166	28	7600
283	6	9476
76	0	16891
9001	28	1193
851	0	1808
1647	55	23323
9178	4	866
10	3	15334
3534	7	1112
6917	13	436
452	10	14819
138	28	1827
10904	13	894
7452	7	878
28	22	11450
16	3	9843
68	6	5411
95	2	5251
1058	1	291
1278	13	3668
3969	24	444
356	23	6170
11353	23	110
3198	48	22466
305	2	1375
8231	31	2118
178	6	4279
2088	52	8374
316	0	4999
16	3	16084
1264	2	2072
16	3	3449
86	6	2927
2741	7	25
51	0	12188
4569	24	144
20388	13	1051
4	6	4779
950	13	355
170	0	19255
3230	13	2185
240	24	9279
23324	95	11067
13667	7	1634
10541	24	979
1128	13	18799
4	6	7622
7305	24	310
5719	12	23290
816	2	609
298	0	6
498	2	247
515	0	3807
32	7	529
1128	13	144
4825	13	1102
2314	0	364
1394	0	3950
6836	37	363
0	0	5090
2905	52	2443
276	13	14026
1877	13	13975
5696	7	878
95	17	7511
140	0	7115
23325	12	370
2887	88	13042
79	3	9253
515	0	2225
6921	6	4
76	0	2497
8797	24	963
389	0	257
16	3	14211
18515	16	720
14166	2	310
1992	13	19368
8623	7	508
6344	0	6
3236	7	25
79	3	15088
235	0	1348
621	0	10469
256	0	1906
2887	25	4295
12413	6	498
10	3	23326
11042	31	1752
2732	35	11026
16	3	4300
3755	2	305
607	17	8435
180	0	1889
8	3	23327
3787	7	888
11410	7	1146
2295	0	296
6799	0	34
1868	7	433
2806	38	11559
946	40	1410
14935	7	2213
219	28	2653
7221	24	2329
23328	8	27
16	3	15642
16	3	15932
68	30	2389
2267	7	1448
1202	7	1962
219	2	4306
3198	48	18647
2952	48	7186
6681	0	994
2858	1	1307
299	0	473
10849	0	57
1404	53	7848
648	2	6709
8	3	8665
207	0	4318
16	3	7519
6	0	9792
68	30	12179
193	0	12517
260	10	10124
58	1	739
390	24	20974
859	1	705
583	6	20722
4588	13	741
3491	2	636
555	12	14725
10	3	4592
15638	0	51
8924	16	91
2703	16	690
105	13	4426
2279	13	1992
1074	40	41
7813	7	1748
3847	7	75
16	3	23329
16	9	8865
12083	1	135
10	3	15007
235	0	11083
515	0	11306
8	3	22332
16	3	4490
963	24	23330
23331	29	173
4273	38	18954
6987	7	663
148	10	11097
8	3	4964
18612	7	405
92	30	23332
1456	2	1757
23333	6	583
305	6	3403
16596	1	1439
2949	13	12067
251	0	7635
8111	7	571
15906	21	356
7118	0	364
20209	31	463
85	28	3060
472	28	3017
9078	7	667
3678	7	211
14503	13	3448
8	3	1674
79	3	23334
381	7	1209
235	0	14457
318	6	2771
486	39	23335
251	0	23336
12398	2	175
15712	7	2582
68	2	8354
68	30	18992
1517	17	2658
721	0	256
1215	6	82
16867	31	1214
8447	7	1448
874	13	1932
13356	11	68
14276	13	1965
6041	14	2544
6350	34	732
490	0	745
14113	7	1610
251	0	3188
2552	18	23337
2424	35	16860
15677	12	543
16	3	19130
2819	24	278
3285	5	15
68	30	19209
5986	0	1175
1328	13	2804
107	0	7202
76	0	296
6614	7	133
4314	2	2782
3289	0	126
79	3	3334
6719	1	135
28	22	23338
8	3	23042
235	0	634
229	6	178
6931	7	2582
19247	30	68
310	6	18567
19418	31	1214
1128	13	2282
15160	31	401
346	0	7744
51	0	21
11788	24	548
8430	7	420
1394	0	5035
4664	24	548
10	3	12579
180	0	869
149	28	1988
799	0	14487
110	21	8661
23339	31	2118
8	3	1358
28	22	16350
579	13	6623
18277	7	669
15087	7	374
57	0	5371
10	3	9135
14395	24	327
12977	16	91
138	28	5969
7356	88	2783
833	0	14070
1472	6	4
1294	28	334
10	3	23312
3491	6	369
4777	28	85
28	9	6135
299	0	11868
95	2	4545
310	2	1702
23340	42	441
16	3	14565
1141	7	133
15582	23	356
713	13	2804
85	2	5153
57	27	2384
18046	0	304
112	0	5941
8685	0	424
8	3	23341
6532	31	2119
21270	68	2524
1446	13	1445
608	11	9378
16087	4	13
12653	7	1360
16	3	20760
23342	8	27
2804	13	22595
5536	6	618
369	13	1877
114	22	15677
806	1	551
1139	48	191
1693	44	3355
6318	2	1456
140	0	3251
79	3	8069
235	0	9242
3343	4	13
1441	12	8998
2376	28	178
1517	17	14061
586	28	950
112	0	1354
23343	31	2119
746	25	3123
370	13	809
721	0	2383
517	2	70
452	30	10358
3220	1	534
621	0	1787
851	0	6503
2103	66	12668
457	24	1269
7310	12	1436
713	2	175
235	0	5426
416	0	5464
16	3	9605
79	3	21451
6045	0	124
912	12	4343
5807	6	149
5024	2	68
166	6	3285
121	2	651
2029	0	417
79	3	4115
23344	29	173
368	2	82
112	0	7371
10	3	8960
138	6	941
2088	52	11285
235	0	4572
12613	7	1634
1636	0	6140
11163	31	408
23345	5	15
51	0	11291
7691	7	508
4314	7	685
1600	41	23346
16132	7	1360
281	13	6847
8383	2	2072
7612	7	3181
126	0	2396
1557	0	207
16	3	4141
76	0	1983
79	3	1199
6	0	7079
6672	0	124
4252	13	1809
8529	0	256
23347	4	131
79	3	4113
1201	0	675
4307	6	163
92	30	1070
68	2	2511
334	28	9476
537	13	16778
4399	24	548
9318	4	922
10286	84	5047
17877	7	215
23348	29	344
1242	31	692
6567	12	568
34	0	120
1065	2	6336
1109	28	229
5270	6	224
5151	7	685
45	28	318
2080	14	23119
2915	7	1610
356	21	5348
4034	2	95
6901	11	68
233	32	4593
114	22	20223
68	30	23349
28	22	23350
51	0	17708
639	11	608
16	3	176
45	2	4794
13979	31	408
1055	33	23351
2729	27	152
6889	7	1112
166	6	5461
2101	0	1201
4259	7	103
11740	1	739
10766	7	1112
1102	13	6668
452	30	863
397	0	3848
23352	8	27
399	2	3294
23353	7	878
18549	13	1128
460	0	7522
20805	31	1560
10	3	122
2656	4	44
1139	48	18726
511	0	9610
8848	7	1799
12666	7	920
49	0	16501
10	3	20203
7007	0	1175
10802	4	157
82	28	5189
9485	31	217
126	0	7544
8156	0	304
57	0	10704
79	3	23354
140	0	2597
10	3	15176
283	6	1684
655	0	13781
13760	7	211
4625	1	265
16	3	2079
161	28	4173
3312	24	532
3521	13	2185
472	6	9947
449	28	16924
17736	13	1239
1341	28	301
449	2	6834
311	0	8616
28	9	23355
233	32	6461
1348	0	1320
6478	24	310
648	6	728
1987	6	229
4964	6	369
110	23	116
8	3	19674
23356	8	27
4	2	21111
316	0	11868
180	0	9231
4145	105	8462
1266	52	4553
4145	6	138
163	28	5803
68	6	5969
1890	0	511
452	10	1001
28	22	13764
114	22	1414
8	3	9681
2760	7	1178
799	0	11883
449	28	2794
1914	28	449
311	0	5002
82	6	99
9084	7	1118
124	0	9599
92	10	14186
76	0	6719
4002	5	15
6	0	12363
356	21	5391
370	13	2889
518	0	15172
718	6	138
5837	6	310
1490	38	20018
1254	34	2384
1320	0	2833
23357	29	173
4259	28	68
8430	30	68
6759	51	23358
385	12	23359
260	10	3448
16	9	23360
287	0	19518
6694	7	1610
82	28	13426
112	0	4543
2732	35	3384
5803	28	163
8	3	19842
621	0	1662
296	0	2961
1059	1	1307
8	3	8656
4	28	12262
399	2	3835
1045	7	420
1245	10	13288
301	6	2097
7047	6	310
734	28	138
11166	0	557
452	30	11654
746	51	20089
6956	24	979
23361	42	1431
10283	42	939
7024	24	1022
305	28	10806
6	0	635
2903	2	18
114	22	23362
574	0	13822
7572	0	416
126	0	3972
7045	6	45
1849	64	537
2103	66	12855
22963	7	527
674	0	5991
1165	32	3011
5192	7	1273
8	3	3259
16	3	580
5531	1	1307
8966	16	91
79	3	144
16	3	19028
460	0	7678
20810	7	393
3921	43	641
95	6	1671
940	0	49
4545	2	95
1340	17	1517
636	2	7031
1375	2	5346
449	28	9993
1218	0	336
4	6	9656
498	28	3684
9622	6	390
16	9	23363
79	3	542
79	3	17878
10	3	23364
1193	6	2562
79	3	17052
6396	1	739
4347	6	68
23365	27	732
8	3	7232
3742	16	690
23366	14	15
3341	7	1236
648	6	1819
369	28	7350
314	30	15228
23346	8	27
3448	13	9592
10566	7	1178
2866	24	444
4417	24	1333
28	22	6012
1434	6	61
3975	24	1401
16	3	8312
221	10	4296
316	0	8813
2794	13	874
9269	4	1148
655	0	4722
547	24	327
424	0	3070
22783	0	304
34	0	12804
32	2	2071
370	12	6714
7468	6	86
18759	31	1752
486	39	19442
7398	31	736
7253	4	157
112	0	23367
16	9	681
79	3	23368
23369	7	2275
674	0	10897
20357	24	310
16700	7	405
21149	12	38
79	3	19161
21039	5	15
299	0	3336
17648	7	478
180	0	3381
7045	6	224
28	9	14842
28	9	7209
8	3	23370
79	3	23371
8255	1	739
558	0	4909
251	0	13036
2246	27	1567
1175	0	6284
627	0	1394
0	0	6115
7925	28	68
2930	2	2072
4694	16	659
10	3	18205
1911	28	85
2808	24	548
28	9	10234
7035	0	287
721	0	10193
1987	6	163
356	21	18639
76	0	3568
221	2	11689
851	0	12085
8911	6	86
7943	64	537
281	13	280
305	2	1260
1441	12	13864
8	3	22715
247	6	10439
247	6	12554
984	47	2483
3530	13	807
851	0	6920
1988	2	178
574	0	2273
140	0	9509
670	0	287
149	28	3829
57	0	9902
17096	7	1209
313	31	1214
10	3	23372
23373	19	101
8	3	7323
61	6	1646
721	27	2384
384	0	5733
1636	0	6601
23374	31	463
8	3	8902
657	0	14326
653	30	5515
79	3	11058
3864	7	1236
17923	13	2890
3997	6	586
7637	7	1448
2463	24	327
12169	31	1560
114	22	506
4348	6	68
514	0	7427
17802	0	304
95	2	2647
486	39	23375
6150	7	663
65	45	3040
14640	31	408
53	6	163
1364	6	219
23376	7	508
3403	6	178
20426	6	305
16	9	19559
95	17	4682
110	21	3438
3811	31	2157
11742	28	161
514	0	2947
1264	6	178
3144	18	6705
8	3	10107
6	0	497
515	34	152
21937	16	91
23377	82	15
182	2	6684
1675	7	133
2088	52	14066
424	0	948
219	2	3253
515	0	2462
126	0	886
18312	5	15
624	1	23378
16	3	6775
3070	0	847
207	0	9610
14765	0	621
6532	7	478
20871	24	979
6103	7	467
286	28	11532
3185	7	1634
318	28	149
4589	17	82
68	30	23379
514	0	14543
506	13	1619
16	9	11864
16	3	18401
301	28	1861
12755	24	293
10496	0	364
833	0	5922
166	6	1030
586	28	15189
5972	0	1394
8722	96	11414
68	30	480
9620	7	2275
34	0	3494
18	28	1980
370	83	4664
2494	24	532
17082	0	628
79	3	8333
114	22	2073
2155	11	68
1350	26	1152
896	6	82
7009	16	91
800	12	2504
18578	7	1146
1132	6	4
2002	27	732
23380	38	1115
336	0	8105
695	0	296
0	0	6726
887	7	1748
1616	6	18
21477	7	1511
28	22	23381
11456	7	685
3748	7	523
70	2	8358
20	0	4394
193	0	6350
11769	11	260
12835	16	91
224	6	5745
2408	6	85
28	22	18161
32	7	920
34	0	622
449	6	4078
518	0	6189
68	30	2023
823	17	289
1421	24	240
12309	38	541
39	13	23382
28	22	4846
384	1	17392
851	0	7892
28	22	11073
112	0	299
5122	27	732
2964	13	6325
299	0	8881
5078	28	472
346	0	7283
387	11	9619
16	3	2810
356	23	15348
15271	13	641
543	12	5134
76	0	2961
449	28	4908
994	0	13626
5099	31	2119
23383	5	15
592	0	5484
1278	13	16902
23384	4	922
45	6	3596
145	25	23385
7752	7	227
68	11	2446
422	13	2014
260	10	3812
1514	7	75
5346	2	32
449	6	2072
76	0	12517
1320	0	23386
4731	7	1511
10	3	21086
674	0	6202
518	0	13528
8177	6	4
8	3	20986
2433	38	2806
9622	6	586
370	31	2157
8507	6	178
449	28	12510
20	0	6984
314	30	5529
87	13	1465
28	9	23387
2494	7	374
558	0	3738
262	2	2782
305	13	20628
85	2	1743
16724	12	555
1687	53	23388
28	22	1860
316	0	10776
10399	1	1044
79	3	4808
6340	16	822
28	9	22788
9370	0	994
138	6	121
16	9	16767
23389	5	15
1239	10	3100
1045	13	4066
460	0	880
460	0	10570
1030	6	301
1302	28	636
10	3	23390
387	7	267
532	6	86
1532	55	23391
759	38	20972
389	0	398
1266	52	6854
1372	7	529
8	3	23392
17179	7	2213
10	3	12601
608	11	5281
5450	1	1219
28	9	20756
2789	28	68
4519	6	82
311	0	9598
4391	24	278
4111	11	608
124	0	12107
3276	1	1439
769	14	23393
23394	8	27
2558	13	1278
17616	31	692
384	0	1167
16	3	23395
369	6	7640
364	0	7281
1379	18	23088
390	6	4967
3746	4	866
1239	10	213
424	0	2295
5745	28	648
612	1	23396
16	3	8934
3741	7	663
8389	31	217
7965	0	1394
6089	17	761
4657	0	126
8	3	10293
20	0	4191
23397	14	1008
624	1	23398
122	24	1333
8204	17	224
61	28	472
8	3	10495
11449	28	334
6922	5	15
12672	2	163
16	3	4665
5385	16	822
641	13	4516
3159	34	2384
124	0	3523
23399	26	1152
7001	4	157
79	3	6106
15098	24	1333
4322	27	2384
16324	15	370
3086	10	2921
10	3	17215
7462	34	1567
336	0	12866
305	2	7510
34	0	784
10	3	13138
2093	24	1401
1150	2	224
424	0	8572
3625	24	576
2887	25	8010
23400	8	27
944	38	3248
8437	0	316
14128	6	68
3365	28	305
23401	24	1226
2643	0	126
17996	7	25
28	9	19925
14829	7	267
4632	7	1190
79	3	13052
251	0	4036
12718	0	256
305	6	9437
7696	7	878
76	0	2670
417	0	8535
121	2	210
16	3	18475
665	6	70
68	30	10302
6146	6	161
7889	21	356
869	0	140
3657	33	3437
1201	0	7
251	0	4845
7347	24	310
3144	18	2025
112	0	9379
79	3	17037
346	0	3272
140	0	7402
107	0	3950
79	3	23402
632	41	23403
11336	6	32
412	0	7717
7248	7	1112
12899	38	7570
7979	28	305
8	3	12071
138	28	3132
460	0	6202
2821	13	14552
23404	8	27
70	28	4558
4695	1	1307
456	2	4661
79	3	5369
10	3	17794
8	3	14126
4	28	10246
45	28	573
107	0	2342
8	3	1065
1516	28	449
12436	31	408
219	28	935
5457	6	390
79	3	20493
13418	31	408
2943	31	401
57	0	10800
454	0	10916
3326	50	23405
12544	7	1799
229	28	3348
114	22	18227
8	3	17851
114	22	5669
399	2	1189
2514	14	15
624	1	23406
16	3	17622
501	28	305
32	30	12300
4987	13	894
212	10	4406
6158	26	378
3386	31	2157
1600	41	15779
847	0	8474
23407	7	585
4	6	61
19118	30	653
14536	7	1448
618	6	2138
568	12	14641
397	0	11970
1175	0	7041
498	6	10210
23408	42	939
454	0	2885
79	3	13000
23409	0	628
4730	4	922
1784	12	9207
8875	6	636
79	3	8169
28	22	3520
4664	24	1048
235	0	4298
4520	28	4
16559	13	305
417	0	2968
618	6	778
114	22	23410
51	0	4574
8466	7	2582
3585	17	1517
5785	59	23411
49	0	10839
4691	17	224
0	0	3698
256	0	7230
79	3	12029
364	0	5739
511	0	968
95	6	8358
655	0	2253
178	2	2335
8608	0	1201
486	39	23412
114	22	19295
68	11	548
82	2	8507
11806	77	3498
486	14	2842
933	13	561
17551	1	265
8114	2	305
6758	24	1401
17228	2	310
8	3	5621
15200	24	191
180	0	9107
34	0	9753
1266	52	17079
3024	12	4847
251	0	5399
19617	7	374
287	0	14974
65	12	12521
5005	24	444
296	0	5643
18641	24	2093
1934	56	23413
15395	24	1352
148	10	15781
800	12	3297
23414	7	667
5918	51	531
10292	7	707
16	3	8920
16	3	23415
22732	7	215
397	0	2755
8	3	23416
7700	7	133
4664	24	2329
16	3	11677
260	10	3606
3732	46	732
9797	2	138
314	30	23417
16572	38	2540
10796	0	397
558	0	9218
2834	0	287
22711	4	1429
23418	14	1008
1320	1	551
140	0	1495
11408	12	1441
3478	18	5462
5740	6	82
2	1	15207
336	0	3392
6399	43	4962
1628	10	14935
3865	28	286
16	3	18360
16	3	3142
6846	17	761
68	11	7063
3817	24	240
28	22	23419
417	0	3282
28	22	4233
16	9	10080
68	30	887
1312	13	2723
92	10	862
140	0	7726
436	13	5662
5796	13	1239
9355	38	1490
32	6	3783
16	9	5755
16	3	14445
9147	17	329
6516	7	42
628	0	164
8331	7	508
2047	7	685
23420	29	344
28	22	19398
0	0	6152
10	3	9642
397	0	1717
14982	7	1209
15698	0	0
2554	12	7285
65	12	3921
2374	7	215
5490	6	390
1647	62	23421
212	37	6014
16213	7	433
23422	69	5296
1619	28	82
2724	7	1146
256	0	6122
323	6	18366
16716	24	576
359	13	1508
7104	0	384
370	45	23423
1165	32	11683
518	0	8078
16143	7	585
193	0	14499
68	30	23424
5852	12	3781
15229	31	736
5785	59	19913
92	7	1190
7407	7	667
76	0	519
454	0	2735
4454	28	68
2426	13	370
341	36	23425
233	32	6586
721	0	7175
41	7	1634
8722	96	20694
355	28	219
121	2	4479
82	28	4327
518	0	15527
16	3	7010
9107	27	152
356	23	14061
636	28	5492
14821	7	93
79	3	15625
417	0	100
412	0	6448
769	14	23426
8815	0	994
179	7	331
8	3	8002
305	6	7711
8750	6	636
586	28	2056
3565	13	436
1853	24	548
628	0	7521
334	28	4316
16	3	19055
336	0	4501
5693	0	1394
4062	7	529
16	3	5720
97	12	12176
18476	27	781
23427	12	3177
49	0	6177
13480	7	89
3678	13	22564
4391	2	68
68	11	15160
8	3	13159
79	3	18037
762	21	110
574	0	1059
4373	79	23428
193	0	8569
166	6	1069
10410	24	1352
2678	0	994
55	14	23187
10	3	20193
15371	30	68
296	0	10501
424	0	4834
1299	25	1615
2315	2	70
721	0	11246
28	9	5087
150	28	70
1893	6	390
28	22	5660
6244	7	478
10511	0	304
1636	0	10619
14647	7	1104
41	43	6858
161	6	5149
19982	7	73
260	24	1048
1159	13	874
17420	4	922
5719	12	17939
7666	4	157
16	3	6225
3694	0	107
557	0	2509
1263	5	15
518	0	5496
5807	2	1375
8397	7	1180
23429	12	961
460	0	18886
2014	30	8614
8706	24	144
454	0	806
5958	0	193
138	6	3294
4491	31	217
498	6	1393
618	2	713
364	0	3201
13014	13	537
2788	11	68
0	0	18651
6	0	10731
4705	28	61
984	47	11623
514	0	8730
769	14	23430
311	0	7139
23431	8	27
2825	0	251
16	9	5614
3024	12	14922
859	1	20277
1080	24	4729
19992	30	68
8862	28	82
2426	45	23432
412	0	8809
17384	24	240
305	6	2850
1122	6	229
5727	31	401
592	0	8155
114	22	5179
28	22	3934
180	0	5083
224	28	229
9268	38	7570
2115	16	783
721	0	8362
6834	6	95
3498	56	2106
10067	24	963
41	7	23433
79	3	9392
23434	8	27
110	23	20841
556	0	721
7738	7	1748
389	0	837
4275	6	305
384	0	1382
20	0	13143
79	3	2249
296	0	6831
57	0	7783
1165	32	5382
12848	6	583
2376	28	648
369	2	4622
235	0	7391
5470	6	1109
16	9	20620
2424	35	7734
518	0	4310
8	3	6957
1201	0	6348
28	22	18183
6629	24	1401
847	0	2717
5114	0	514
833	0	10501
8493	24	532
436	13	505
22395	10	221
45	6	925
4689	7	667
21943	31	2119
16	3	21099
15460	2	399
68	30	16511
1804	31	2157
11891	29	173
4226	30	314
18671	0	384
2497	0	49
850	0	304
1193	28	3294
9033	7	93
329	17	6366
260	29	173
11737	7	374
9558	6	247
4583	24	444
2483	24	1401
851	0	2101
943	1	265
10379	24	278
18	6	11201
557	0	16904
23435	49	1136
10	3	13125
3086	10	12116
28	9	14639
2453	0	49
2259	12	600
2890	13	2128
7088	28	472
299	0	2253
17426	7	2017
175	2	7290
1250	12	2271
11147	5	15
336	0	9916
13199	7	667
262	6	16669
1299	25	23436
486	39	23437
23438	31	408
22963	7	25
341	36	14344
65	12	278
1065	2	218
424	0	3692
57	0	12823
833	0	2380
648	2	7099
79	3	13968
92	10	13217
329	17	2289
424	0	4400
170	0	10325
3124	72	19010
86	6	5624
1245	10	11568
79	3	1567
2559	13	681
2440	24	1269
68	30	23317
18605	7	430
110	21	6246
85	6	9416
86	6	5268
8	3	16487
586	28	4967
1563	2	45
1394	0	7145
1058	0	10399
3086	10	3700
3013	7	430
16	3	11613
3339	0	256
304	0	23439
41	7	23440
301	28	872
305	13	23441
8458	2	399
6063	7	529
809	2	546
5550	18	3498
28	9	23442
28	9	9096
3198	52	9194
3511	7	23
1055	33	13506
869	51	65
224	6	896
12770	24	1269
12215	26	6158
229	6	925
387	11	176
128	1	4626
6350	0	126
21208	7	133
23443	14	15
316	0	3691
16465	1	135
412	0	426
4443	4	1429
10	3	23444
4998	0	518
412	0	20244
68	30	2116
16465	1	739
356	2	609
6798	4	1148
8459	16	822
449	6	174
424	0	6796
12487	29	380
16	3	6314
346	0	9599
2438	17	329
7530	29	173
79	3	15659
403	28	229
23445	8	27
16	3	19272
79	3	11997
11769	7	1146
207	0	10501
32	11	1519
82	6	11201
3294	24	532
930	12	1784
170	0	15667
138	2	6947
498	28	5449
7354	12	849
7941	7	2379
710	6	1193
19720	28	82
969	48	2271
341	78	11832
180	0	5031
32	2	8199
149	28	4135
20766	7	669
1948	7	1799
412	0	1637
68	11	16228
4	13	3927
449	28	2357
2167	6	4
23446	4	2166
219	2	2048
4620	31	736
287	0	6826
10	3	1426
6366	28	82
1086	13	9663
79	3	23447
6360	28	138
1165	32	14013
452	10	10373
760	2	229
76	0	10333
318	16	855
636	2	4908
114	22	16262
4527	13	3448
6482	13	4
8	3	18146
8997	2	221
7462	1	551
9037	24	327
16	3	19966
13711	4	866
3751	24	1401
10	3	2857
22595	33	275
696	2	178
8659	6	161
95	17	17604
9437	6	138
14014	7	529
457	2	82
8068	13	1128
655	0	1618
4632	4	1148
2355	13	202
2414	7	2213
79	3	12565
124	0	9265
32	11	8222
114	22	19475
16	3	1747
11015	0	0
1729	0	346
10	3	23448
79	3	18591
449	2	3214
745	0	5429
23449	8	27
2556	24	310
1266	52	8159
166	28	4232
825	16	91
18	28	4303
19963	24	1226
8373	7	405
16	3	12433
296	0	2311
5603	0	416
235	0	3674
5527	24	548
1121	28	369
3340	28	178
538	7	1180
68	30	9568
632	41	19431
193	0	1744
8	3	23450
5030	73	12085
68	30	13895
412	1	1044
19012	7	1178
23451	5	15
11923	16	855
138	28	4706
346	0	5836
5986	14	15
12339	13	807
452	10	3312
8	3	23452
416	0	4053
558	0	4223
13500	7	1962
182	6	5751
369	2	524
79	3	23453
289	17	4641
1065	2	7045
574	0	12553
87	28	4
911	2	609
4493	24	293
2093	24	4477
68	30	9976
592	0	4660
1413	7	508
2962	7	1962
11167	7	523
8	3	20295
16	3	17582
6	0	5795
5089	7	685
449	6	7237
28	22	10552
16	3	17990
608	11	4892
14219	4	1429
6460	17	224
170	0	3326
57	0	6529
12761	11	32
3059	19	1780
11740	0	794
114	22	23454
11423	38	546
1456	2	1607
28	9	5833
2871	7	1104
741	13	12323
7292	31	2157
2101	0	140
10413	1	1091
16	3	11408
746	25	7179
2142	0	1394
79	3	23455
5696	5	15
14136	24	1352
486	39	23456
548	24	1022
23457	27	732
387	11	5022
15682	7	42
8	3	16177
5542	7	1112
4150	4	157
558	0	2173
592	0	712
3450	6	262
10	3	6702
847	0	6725
799	0	5995
933	6	449
10709	0	511
1557	52	3649
9069	7	669
14168	7	1180
20	0	8809
12216	21	110
721	0	2500
11520	7	211
10960	13	641
11834	2	4
1687	53	7268
961	12	97
4992	0	628
79	3	16453
82	17	10895
79	3	23458
6016	16	822
193	0	9659
20914	27	732
8359	7	1236
16494	7	571
10377	1	1439
8535	0	126
2693	17	743
8	3	23459
10500	7	89
11095	6	138
574	0	983
140	0	559
4350	4	44
1628	10	23460
219	6	3590
3086	10	12006
28	22	20234
8	3	23461
13612	24	278
680	13	3448
6323	5	15
180	0	3938
5190	27	605
68	30	21776
170	0	6969
299	0	124
221	7	75
3409	28	648
23462	51	1567
561	13	12795
7005	17	761
175	6	4888
18	28	5251
657	0	5522
1446	7	1748
12154	4	1148
607	17	82
10411	6	286
79	3	21806
6745	49	1136
4259	7	1118
140	0	17145
1636	0	17439
7811	0	621
