Q14680	phosphorylates	Q5VZ89	S1099
P07947	phosphorylates	Q8TAQ2	S347
P06241	phosphorylates	Q14194	Y504
P42338	phosphorylates	P35658	S678
Q96GD4	phosphorylates	Q8TE77	S37
P17948	phosphorylates	P17948	Y1327
P45984	phosphorylates	Q8WVV9	S61
Q16539	phosphorylates	P18583	S1784
P41743	phosphorylates	Q9UQ35	S311
P42336	phosphorylates	Q9H2X6	Y361
P42684	phosphorylates	Q9GZT9	S125
P06241	phosphorylates	P51812	Y644
Q05655	phosphorylates	O95817	S187
P68400	phosphorylates	Q9Y6W5	S482
P53355	phosphorylates	O95786	T667
O95819	phosphorylates	Q86VZ6	T109
P09619	phosphorylates	Q9UQ88	S577
P07947	phosphorylates	Q92890	S299
P51617	phosphorylates	Q86YS7	S852
Q13233	phosphorylates	Q96QE3	S306
O14578	phosphorylates	Q5VT52	S593
Q9H2K8	phosphorylates	Q01581	T490
Q9Y2U5	phosphorylates	Q9Y2H5	S808
P33981	phosphorylates	O43815	Y135
O14578	phosphorylates	Q9NZJ0	S425
P17612	phosphorylates	Q13526	S71
P68400	phosphorylates	Q6ZMG9	S345
Q9Y4K4	phosphorylates	Q9H165	S328
P53671	phosphorylates	Q13428	S906
O14578	phosphorylates	P42166	S354
P51617	phosphorylates	Q8IZP0	Y213
P51617	phosphorylates	Q9NSI2	T34
Q13315	phosphorylates	Q92630	T106
P50750	phosphorylates	Q8WWM7	S424
P10721	phosphorylates	O15446	S27
P42345	phosphorylates	Q13322	S428
O14578	phosphorylates	Q1ED39	S119
P68400	phosphorylates	P05412	T231
P51617	phosphorylates	Q92835	T963
P49674	phosphorylates	O60885	S1064
P24941	phosphorylates	Q9NS91	S99
P53667	phosphorylates	Q53H80	S21
Q16539	phosphorylates	Q13615	S647
P78527	phosphorylates	P35637	S42
P08631	phosphorylates	P00519	Y70
P23443	phosphorylates	Q09161	T21
P07948	phosphorylates	Q9Y6Y9	Y22
Q9H2G2	phosphorylates	Q9H2G2	T183
P06239	phosphorylates	Q8IWV1	Y268
P12931	phosphorylates	Q9BZL6	Y87
Q9Y4K4	phosphorylates	P62070	S186
P12931	phosphorylates	P01889	Y344
P12931	phosphorylates	Q15746	Y464
Q9Y4K4	phosphorylates	Q00537	S75
P17612	phosphorylates	P29474	S615
P17612	phosphorylates	Q14289	S778
P41743	phosphorylates	O60343	S751
P51812	phosphorylates	Q9H6Z4	S126
Q07912	phosphorylates	Q5TBA9	T1956
P53350	phosphorylates	Q13425	S95
Q9Y4K4	phosphorylates	Q7Z5J4	S1110
P11802	phosphorylates	Q14978	S397
P49137	phosphorylates	Q16875	S461
Q9UHD2	phosphorylates	Q9BRV8	S185
Q07912	phosphorylates	Q86UU0	S813
O14578	phosphorylates	Q9BRJ6	S175
P42338	phosphorylates	Q9Y2H6	S203
Q9NYY3	phosphorylates	P37840	S129
P00533	phosphorylates	Q13480	Y373
P24941	phosphorylates	Q14684	S706
P49841	phosphorylates	Q15208	S6
P09619	phosphorylates	P09619	Y751
P27361	phosphorylates	Q8TBB5	S418
P17612	phosphorylates	P08670	S72
P37173	phosphorylates	P37173	Y259
P24941	phosphorylates	Q15398	S662
P17252	phosphorylates	Q8NER1	S801
Q16539	phosphorylates	Q13586	S618
P53667	phosphorylates	P27824	S554
P48730	phosphorylates	Q9Y6Q9	S601
Q8N4C8	phosphorylates	Q9BY89	S1224
P06239	phosphorylates	P42229	Y694
P50750	phosphorylates	P17096	T53
P07947	phosphorylates	Q9UKL0	S260
P50750	phosphorylates	O75925	S503
Q9Y4K4	phosphorylates	Q8WXC3	S367
P11802	phosphorylates	Q08050	T600
P17252	phosphorylates	Q07954	S4520
P41743	phosphorylates	P54259	S34
P53350	phosphorylates	Q6PL18	S342
O43318	phosphorylates	Q8WUI4	S155
P50750	phosphorylates	Q9NRL2	T1547
Q13557	phosphorylates	Q53EZ4	S428
Q9H2K8	phosphorylates	Q9C0C2	S836
Q9Y4K4	phosphorylates	P46100	S1527
Q05397	phosphorylates	Q05397	Y397
P06493	phosphorylates	P33316	S99
Q99759	phosphorylates	Q9Y2H0	S666
P17252	phosphorylates	Q16875	S461
Q00535	phosphorylates	Q15853	S155
P42338	phosphorylates	Q5T3J3	S2172
P28482	phosphorylates	P11388	S1393
Q9Y6E0	phosphorylates	Q02363	S14
P51617	phosphorylates	P06400	S795
P51812	phosphorylates	P16949	S16
Q07912	phosphorylates	Q9Y3Q8	S279
P68400	phosphorylates	P39687	S158
P42338	phosphorylates	P23588	S445
P49336	phosphorylates	P84022	T179
Q5S007	phosphorylates	P61006	T72
P78527	phosphorylates	Q96SD1	S645
Q9H2K8	phosphorylates	Q5T7N2	S557
P11802	phosphorylates	Q08050	T627
P24941	phosphorylates	Q8IZL8	S477
P17252	phosphorylates	P21399	S711
Q07912	phosphorylates	O14497	S1755
Q14164	phosphorylates	Q9UNN5	S556
P51812	phosphorylates	Q99683	S83
P50750	phosphorylates	Q14978	S397
Q9BQI3	phosphorylates	Q9UPX8	S67
P53350	phosphorylates	Q5VT52	S1099
Q9H2K8	phosphorylates	Q9UID6	S88
Q05655	phosphorylates	P14598	S303
Q96QT4	phosphorylates	Q96QT4	T1830
P16591	phosphorylates	P10275	Y225
Q9Y4K4	phosphorylates	P08651	S339
Q9H2K8	phosphorylates	Q96DT0	S847
P33981	phosphorylates	Q9Y5B0	S839
O95819	phosphorylates	Q8IZE3	T153
Q02750	phosphorylates	Q9NQS7	S143
Q16539	phosphorylates	Q9NSI6	S2020
P41743	phosphorylates	Q15555	S200
P42345	phosphorylates	Q9HB90	T394
Q13315	phosphorylates	Q96RU2	S720
P78527	phosphorylates	Q8IZL8	S1033
P49841	phosphorylates	Q9UPN3	S7222
P17612	phosphorylates	Q16665	S465
P49841	phosphorylates	Q9Y6K9	S8
P51617	phosphorylates	Q9Y2L9	S532
P06493	phosphorylates	Q15398	T639
O00311	phosphorylates	Q8TEA8	S197
Q5S007	phosphorylates	Q5S007	T2035
P28482	phosphorylates	Q09472	S2315
P53350	phosphorylates	Q9NRL2	T1547
Q9H2K8	phosphorylates	Q6F5E8	S1315
O14965	phosphorylates	Q8IX03	S539
P24941	phosphorylates	O96028	S437
P24723	phosphorylates	Q9BZL6	S876
Q13043	phosphorylates	Q9NYF3	S232
P12931	phosphorylates	Q14247	Y334
Q96RR4	phosphorylates	Q5THJ4	S1042
Q16512	phosphorylates	Q8N201	S13
P06493	phosphorylates	P10275	S310
P24941	phosphorylates	Q99666	S788
P68400	phosphorylates	Q9BSI4	S396
P27361	phosphorylates	Q14160	S1378
O15111	phosphorylates	P25963	S36
P17612	phosphorylates	P10636	S579
Q16539	phosphorylates	Q9UQ35	Y1145
P52333	phosphorylates	P52333	Y785
P17612	phosphorylates	P04049	S259
O75385	phosphorylates	Q7KZI7	S456
P41743	phosphorylates	Q8NDF8	S52
P27361	phosphorylates	P49790	T413
P49674	phosphorylates	Q9UBS0	S423
P17252	phosphorylates	P14416	S229
O14578	phosphorylates	Q9Y2R2	S325
Q13233	phosphorylates	Q9UGV2	S331
Q02750	phosphorylates	Q05682	T1833
P43405	phosphorylates	P37840	Y133
Q9Y4K4	phosphorylates	P31943	S23
P51617	phosphorylates	Q13330	S449
P51617	phosphorylates	Q9P246	S523
Q9UPE1	phosphorylates	Q9Y232	S149
Q13315	phosphorylates	Q13769	S312
P50750	phosphorylates	Q9BVP2	S529
Q13233	phosphorylates	P17096	S36
P00519	phosphorylates	Q06609	Y315
P53350	phosphorylates	P51812	S227
Q16539	phosphorylates	P55201	S860
O43318	phosphorylates	P00338	T3
Q16512	phosphorylates	Q92614	S102
Q9Y4K4	phosphorylates	Q52LW3	S521
Q9Y463	phosphorylates	Q02363	T27
P42336	phosphorylates	Q6R327	S1591
P49674	phosphorylates	Q14562	S460
P41743	phosphorylates	Q99459	T396
P49674	phosphorylates	P35222	S45
Q9H2K8	phosphorylates	P51991	S358
P53667	phosphorylates	Q8IWZ3	S1679
Q9UPE1	phosphorylates	Q86YS7	S295
P12931	phosphorylates	P30411	Y347
O14578	phosphorylates	Q14160	S1348
O43683	phosphorylates	O43683	S511
Q13164	phosphorylates	P29590	T409
Q13233	phosphorylates	Q9Y6G9	S465
Q9H4A3	phosphorylates	Q9UHW9	T1048
Q15349	phosphorylates	Q9NPI6	S353
P68400	phosphorylates	Q15287	S53
P42336	phosphorylates	Q08174	S984
Q96RR4	phosphorylates	Q9Y4E8	S242
Q8N4C8	phosphorylates	Q96E39	S326
P31751	phosphorylates	O43516	T398
Q13315	phosphorylates	P78527	T2647
Q96RR4	phosphorylates	Q9HB09	S121
P05129	phosphorylates	Q03721	S21
O95835	phosphorylates	O00562	T665
P51617	phosphorylates	Q16555	T509
Q13554	phosphorylates	Q13131	T183
P45984	phosphorylates	Q15942	S267
P50613	phosphorylates	Q13242	S189
P50750	phosphorylates	Q9C0C2	S1297
P10721	phosphorylates	Q13029	S643
Q8N4C8	phosphorylates	Q15477	S131
O14578	phosphorylates	Q8WUA4	S132
Q15349	phosphorylates	Q8WW12	S119
O14920	phosphorylates	Q9NQC7	S422
P51617	phosphorylates	Q9P275	S742
P05771	phosphorylates	Q9P2D0	S1200
P68400	phosphorylates	Q9Y4R8	S491
P42345	phosphorylates	Q9H4L4	S143
Q00535	phosphorylates	Q13428	S583
P78527	phosphorylates	P31749	S473
Q9H2K8	phosphorylates	Q96E39	S208
Q16539	phosphorylates	Q96PC5	S1243
P27361	phosphorylates	P05412	S73
Q9Y4K4	phosphorylates	O94915	T1959
Q13131	phosphorylates	P04626	T900
Q13535	phosphorylates	P25205	S535
P24941	phosphorylates	Q15788	S1250
Q96QT4	phosphorylates	P28289	S2
Q13233	phosphorylates	P67809	Y162
Q9H2K8	phosphorylates	Q9Y6X9	S696
P07947	phosphorylates	Q99666	S1534
P24941	phosphorylates	Q9P1Y5	S368
P49674	phosphorylates	Q9Y520	T2673
Q9Y6E0	phosphorylates	Q9Y5P4	S373
O14578	phosphorylates	Q9UBC2	S793
Q9UQM7	phosphorylates	P16949	S16
O14578	phosphorylates	Q9HC52	S311
O14920	phosphorylates	P19838	S923
Q07912	phosphorylates	Q6Y7W6	S30
P43403	phosphorylates	P43403	Y292
P31749	phosphorylates	P35240	T230
P11802	phosphorylates	P28749	T369
Q9UPE1	phosphorylates	Q9NSY1	S14
P51813	phosphorylates	Q05397	Y1007
P07947	phosphorylates	P42679	S501
P09619	phosphorylates	Q8N488	S127
P17612	phosphorylates	P10636	S726
P53350	phosphorylates	P30305	S397
P17252	phosphorylates	P49321	S705
P33981	phosphorylates	Q01581	S4
P68400	phosphorylates	P00558	S256
Q96GD4	phosphorylates	Q92538	S174
Q9H2K8	phosphorylates	Q5T5U3	S856
P06493	phosphorylates	O94782	S313
Q96RR4	phosphorylates	O14795	S367
P12931	phosphorylates	O43823	Y51
P31751	phosphorylates	P22626	S212
P53671	phosphorylates	P49841	S25
O14578	phosphorylates	O75643	S225
P53667	phosphorylates	P49023	Y118
Q9H2K8	phosphorylates	P63261	S239
Q16539	phosphorylates	P41235	S167
O14578	phosphorylates	Q6PKG0	T526
P31751	phosphorylates	Q13136	S1172
P42336	phosphorylates	P67809	S209
Q96RR4	phosphorylates	O76021	T465
Q9H2K8	phosphorylates	O75152	S132
O14578	phosphorylates	Q9P206	S979
P33981	phosphorylates	O00178	S47
P78527	phosphorylates	P16104	T136
P31751	phosphorylates	Q9H9C1	S121
P51617	phosphorylates	O14497	S1604
P31751	phosphorylates	P68431	T45
Q16539	phosphorylates	Q8IXQ3	S69
P41743	phosphorylates	P50895	S600
P49840	phosphorylates	Q92597	S352
P51617	phosphorylates	Q8IY33	S143
P14618	phosphorylates	Q00987	S166
Q9H2K8	phosphorylates	Q96JM3	S445
P53350	phosphorylates	P54274	S435
Q13557	phosphorylates	Q13428	T914
O14578	phosphorylates	O75147	S10
P27361	phosphorylates	Q8IZP0	S410
P07947	phosphorylates	Q09161	S22
P68400	phosphorylates	P42224	S727
Q9UPE1	phosphorylates	Q13541	T37
P24941	phosphorylates	P20248	S154
Q13315	phosphorylates	Q9NQS1	S308
P17252	phosphorylates	P24844	T10
P11309	phosphorylates	P35568	S1101
O43683	phosphorylates	Q12834	T157
P12931	phosphorylates	Q12879	Y1184
P31749	phosphorylates	Q9UHB7	S1043
P09619	phosphorylates	Q9Y2D5	S720
P49674	phosphorylates	Q6P1R3	S79
P41279	phosphorylates	P46734	S218
P06241	phosphorylates	P00519	Y393
P09619	phosphorylates	Q6P9H4	T764
Q96GD4	phosphorylates	Q8TF76	S4
P42338	phosphorylates	Q13427	S397
P51617	phosphorylates	Q9P206	S979
P09619	phosphorylates	Q9BWT3	S708
O14920	phosphorylates	Q04864	S557
P53350	phosphorylates	Q15468	S1108
P53350	phosphorylates	Q8N4N8	S200
P41743	phosphorylates	Q9BZQ8	T590
Q13464	phosphorylates	P14136	S38
Q00534	phosphorylates	Q08050	T611
P06493	phosphorylates	O95139	S29
P41743	phosphorylates	Q5JSH3	T163
P42336	phosphorylates	P08559	S293
Q13233	phosphorylates	Q9Y520	T2673
P06493	phosphorylates	Q9H467	S110
Q16539	phosphorylates	Q8TAD8	S52
P53667	phosphorylates	Q99549	S403
P17612	phosphorylates	Q01860	S289
O14578	phosphorylates	Q9NSI6	S701
O95747	phosphorylates	Q13621	T95
P42684	phosphorylates	Q7Z3B3	S829
P17252	phosphorylates	P08833	S144
P51617	phosphorylates	O43516	S340
Q9H2K8	phosphorylates	Q86UD0	S157
Q6ZN16	phosphorylates	Q99569	S314
P54646	phosphorylates	O14920	S181
Q16539	phosphorylates	Q9BX95	S62
P27361	phosphorylates	P35658	S1809
P53667	phosphorylates	Q9P265	S100
Q07912	phosphorylates	Q9Y4J8	S662
O14578	phosphorylates	Q9UJM3	S461
O95835	phosphorylates	Q9BT23	S29
P33981	phosphorylates	Q9Y6I9	S244
P53350	phosphorylates	A2A3N6	S407
Q96RR4	phosphorylates	P46019	S1043
Q9H2K8	phosphorylates	Q9H6K5	T1082
Q6ZN16	phosphorylates	Q96G74	S64
Q9H2K8	phosphorylates	Q9Y6A5	S25
P00533	phosphorylates	P52735	Y142
P33981	phosphorylates	Q9Y5J1	S124
P27448	phosphorylates	P30414	T1155
O14965	phosphorylates	Q9BT25	S20
Q15139	phosphorylates	Q13671	S351
P49674	phosphorylates	Q99959	S293
P11309	phosphorylates	P51692	S731
Q9Y4K4	phosphorylates	Q8WU90	S381
Q9Y4K4	phosphorylates	Q9H257	S425
P06493	phosphorylates	Q92574	T1047
O95819	phosphorylates	Q9UQ35	Y1049
Q16539	phosphorylates	A8MT19	T552
Q9NRM7	phosphorylates	Q8NHZ8	T7
Q96QT4	phosphorylates	Q96QT4	T1542
P49841	phosphorylates	O15294	S3
Q7Z460	phosphorylates	Q9Y2W1	S575
Q96PY6	phosphorylates	P40337	T202
Q13233	phosphorylates	Q13029	S739
Q13557	phosphorylates	Q14978	S508
P17612	phosphorylates	P07550	S262
P27361	phosphorylates	Q3B726	S304
P17612	phosphorylates	P24385	S90
P19784	phosphorylates	Q9UPX8	S67
P17252	phosphorylates	Q96PE2	S420
P17252	phosphorylates	Q8N122	S722
Q16539	phosphorylates	O15198	T136
P53350	phosphorylates	Q96E09	S189
P12931	phosphorylates	P03372	Y537
P07947	phosphorylates	Q8WWH5	T27
Q07912	phosphorylates	Q6PKG0	T376
P28482	phosphorylates	P61978	S284
P42336	phosphorylates	P14317	T308
Q9Y4K4	phosphorylates	Q8IYB3	S551
P06241	phosphorylates	Q14247	Y470
P07948	phosphorylates	Q8N6F7	Y128
P50750	phosphorylates	P06400	S807
Q9UQM7	phosphorylates	Q9NQC7	S772
P06493	phosphorylates	O14757	S301
P41743	phosphorylates	Q4VCS5	T750
Q07912	phosphorylates	P51531	S588
Q9H2K8	phosphorylates	Q13769	S314
P68400	phosphorylates	P49736	S108
Q06418	phosphorylates	P31749	T308
P24941	phosphorylates	Q9NZJ0	T429
P41743	phosphorylates	Q96T37	S700
O75676	phosphorylates	P49840	S21
P48730	phosphorylates	O15055	S665
P15735	phosphorylates	P09661	T180
P49674	phosphorylates	Q8NFA0	S1430
P53350	phosphorylates	P23771	S115
Q9Y4K4	phosphorylates	Q9ULU4	S406
P78527	phosphorylates	P13010	S580
Q13233	phosphorylates	Q9Y4H2	S308
Q16584	phosphorylates	P51116	S566
P06493	phosphorylates	Q9NTG7	S159
P06493	phosphorylates	Q8WWK9	T623
P45984	phosphorylates	Q8WWM7	S424
P07947	phosphorylates	P46527	Y89
O14757	phosphorylates	Q9H8N7	S447
P50750	phosphorylates	Q15596	S469
P49674	phosphorylates	Q9UGV2	S331
Q16539	phosphorylates	Q86UU0	S1004
P05129	phosphorylates	Q9UBS0	S473
P24941	phosphorylates	Q9P2F8	S148
Q96RR4	phosphorylates	Q9Y6X9	S725
Q07912	phosphorylates	Q9Y4C1	Y1114
O14757	phosphorylates	P84243	S31
P41743	phosphorylates	Q6ZV89	S231
P24941	phosphorylates	Q9UKY1	T568
Q9Y4K4	phosphorylates	Q9HAW4	S1289
Q16539	phosphorylates	P46821	S832
Q96RR4	phosphorylates	Q9P246	S523
P28482	phosphorylates	Q53EZ4	S425
P78527	phosphorylates	P78527	S2056
P09619	phosphorylates	O95714	S2928
O14578	phosphorylates	O43683	S655
P43405	phosphorylates	P14317	Y397
P53350	phosphorylates	P0DJD1	S1471
O14965	phosphorylates	O43379	T50
Q9UPE1	phosphorylates	Q9NUQ3	T102
P09619	phosphorylates	Q9UMZ2	S1075
Q13315	phosphorylates	Q9NY61	S189
Q5S007	phosphorylates	Q5S007	S1536
Q9UPE1	phosphorylates	Q9P270	S377
P49759	phosphorylates	Q96I25	S288
Q15759	phosphorylates	P00533	T1041
P17252	phosphorylates	P21731	S329
P17612	phosphorylates	O95863	S11
P53350	phosphorylates	Q9P219	S1547
P06493	phosphorylates	Q96IF1	S175
P42345	phosphorylates	Q8TB45	S293
Q13546	phosphorylates	Q13546	S15
P07947	phosphorylates	Q14160	S1508
P12931	phosphorylates	Q9Y2W1	Y344
O00141	phosphorylates	P25963	S32
P52564	phosphorylates	P53778	Y185
P51617	phosphorylates	Q05655	T141
P06493	phosphorylates	Q9UNZ2	S140
Q13153	phosphorylates	Q99661	S192
P11802	phosphorylates	P28749	S975
Q96RR4	phosphorylates	Q9P2E9	T1046
O14578	phosphorylates	Q9NVP2	T179
P53667	phosphorylates	Q86VQ1	S30
Q13315	phosphorylates	Q5VTR2	S545
O96013	phosphorylates	P62826	S135
P78527	phosphorylates	P14859	T100
O14920	phosphorylates	Q6P2E9	S107
P33981	phosphorylates	Q9ULJ3	S435
Q15831	phosphorylates	Q6UUV9	S151
P49137	phosphorylates	P49815	S1254
P53350	phosphorylates	P30622	S195
P17252	phosphorylates	Q9UHC3	S39
P53350	phosphorylates	Q4LE39	S675
O75385	phosphorylates	Q15436	S207
P41743	phosphorylates	Q9UDY2	T1054
P33981	phosphorylates	Q15545	S264
P50613	phosphorylates	P04637	S376
P17252	phosphorylates	Q8IZ21	S590
Q05513	phosphorylates	Q7KZI7	T596
Q13535	phosphorylates	P42771	S8
Q96QT4	phosphorylates	Q96QT4	S1695
Q9Y4K4	phosphorylates	Q14315	S2233
Q6ZN16	phosphorylates	Q9UKJ3	S1033
O14578	phosphorylates	Q6NT46	S32
P17612	phosphorylates	P84243	S10
P78368	phosphorylates	P84022	S418
P11309	phosphorylates	Q01860	S288
Q07912	phosphorylates	O60934	S432
P68400	phosphorylates	Q13829	S280
Q9Y4K4	phosphorylates	Q68EM7	S676
Q9NWZ3	phosphorylates	P14598	S345
P33981	phosphorylates	Q14498	S136
P68400	phosphorylates	Q14676	T331
Q9H2K8	phosphorylates	P38159	S208
P42338	phosphorylates	Q8IZA0	S978
Q15831	phosphorylates	Q96L34	T214
P24941	phosphorylates	P49916	S210
Q14680	phosphorylates	Q14680	S391
Q15349	phosphorylates	Q12872	S283
O14757	phosphorylates	Q9UKI8	S679
Q07912	phosphorylates	Q9NZL4	S354
P06239	phosphorylates	Q9H204	Y64
Q9Y4K4	phosphorylates	O14686	S3130
Q9NYY3	phosphorylates	Q9HC77	S595
P68400	phosphorylates	Q8NE71	S140
Q13233	phosphorylates	P30305	S323
P31749	phosphorylates	P19634	S648
P28482	phosphorylates	Q15648	T1032
P10721	phosphorylates	P42229	S193
P28482	phosphorylates	O95863	S104
Q9Y4K4	phosphorylates	Q07955	S199
Q9UPE1	phosphorylates	P21291	S192
Q13315	phosphorylates	O43683	S314
O96017	phosphorylates	P18887	T284
Q9H2K8	phosphorylates	Q8IZA0	S978
O14757	phosphorylates	P49790	S297
P49841	phosphorylates	P30279	T280
P00519	phosphorylates	P25490	Y254
O95819	phosphorylates	Q9UQ35	S1144
P49841	phosphorylates	P15924	S2845
P51617	phosphorylates	Q14684	S735
O14965	phosphorylates	O75496	T25
Q13177	phosphorylates	P00519	S618
O14578	phosphorylates	Q6PL18	S327
P41743	phosphorylates	Q9H3U7	S231
P07947	phosphorylates	Q9Y520	S1544
P41743	phosphorylates	Q14498	S117
P53350	phosphorylates	P11388	S1106
O94921	phosphorylates	P37802	S163
P54646	phosphorylates	Q9UQB8	S366
P43405	phosphorylates	O14986	Y105
P67870	phosphorylates	Q99523	S825
P68400	phosphorylates	P18848	S215
P41743	phosphorylates	P78347	S412
Q7Z460	phosphorylates	Q6UN15	S259
P51617	phosphorylates	P78344	S395
O14965	phosphorylates	P53350	T210
P45983	phosphorylates	P15336	T71
P07947	phosphorylates	Q96PU5	S448
Q9UHD2	phosphorylates	Q8IUC6	S210
P53671	phosphorylates	Q99569	S406
P24941	phosphorylates	Q16204	S244
Q13164	phosphorylates	O00141	S78
P31749	phosphorylates	P35568	S629
P41743	phosphorylates	Q02880	S1471
P49841	phosphorylates	P23246	T687
P31749	phosphorylates	Q6PKG0	T649
Q9BQI3	phosphorylates	Q6ZN03	S226
P24941	phosphorylates	Q9H2G4	T340
Q9Y5P4	phosphorylates	Q01955	S1435
Q96QT4	phosphorylates	Q96QT4	S1851
P33981	phosphorylates	Q9H3N1	S247
P24941	phosphorylates	Q9H6K1	S215
Q16539	phosphorylates	Q9Y618	S2057
P41743	phosphorylates	Q13207	T335
Q99683	phosphorylates	Q969S3	S314
Q15349	phosphorylates	Q8N1G0	S1057
P49841	phosphorylates	P04637	S376
Q00535	phosphorylates	Q9ULR3	S221
Q13188	phosphorylates	Q9H8S9	T74
P51617	phosphorylates	P55196	S1721
Q07912	phosphorylates	Q9Y250	S298
P49137	phosphorylates	P53667	S323
O75676	phosphorylates	Q9NWH9	S551
O14578	phosphorylates	Q9UEE5	S28
O14965	phosphorylates	P49736	S220
Q9BX84	phosphorylates	P68431	T3
O95819	phosphorylates	Q8IZP0	T215
P24941	phosphorylates	Q9BT23	S29
P42684	phosphorylates	Q9Y2R2	S692
Q16512	phosphorylates	Q9UGU0	S1335
P06493	phosphorylates	Q96FF9	T151
P49841	phosphorylates	Q13485	T273
Q13043	phosphorylates	Q96GD4	T232
Q00534	phosphorylates	Q6PKG0	S90
P53350	phosphorylates	Q7L2Z9	T256
Q9Y4K4	phosphorylates	P35612	S713
P31749	phosphorylates	Q13185	T89
Q96RR4	phosphorylates	Q14C86	S902
O14757	phosphorylates	Q9HB96	T346
Q13557	phosphorylates	Q00536	S138
Q9H2K8	phosphorylates	Q9Y581	S1688
P28482	phosphorylates	P49407	S412
Q02750	phosphorylates	P49006	S93
P17252	phosphorylates	O75689	S87
P45984	phosphorylates	P98177	T455
Q15139	phosphorylates	Q15276	S407
Q07912	phosphorylates	P46013	S308
P09619	phosphorylates	P46019	S729
Q13315	phosphorylates	Q70CQ2	S718
Q13233	phosphorylates	Q9UQR0	S267
Q07912	phosphorylates	Q9BZ23	S189
P28482	phosphorylates	Q09472	S2279
Q16539	phosphorylates	O94842	T175
P27361	phosphorylates	P38159	S189
P53779	phosphorylates	P01106	S62
O95819	phosphorylates	Q9BZL6	S214
O15111	phosphorylates	P19838	S927
Q13153	phosphorylates	P21333	S2370
Q9UQM7	phosphorylates	Q6ZS17	S351
P24941	phosphorylates	O43166	S1565
O14578	phosphorylates	Q6Y7W6	S26
Q02156	phosphorylates	Q92934	S75
Q15349	phosphorylates	Q9NP56	S74
P00519	phosphorylates	P52566	Y130
P28482	phosphorylates	Q15366	T213
P09619	phosphorylates	Q09666	S2397
Q9H2K8	phosphorylates	Q9UPN9	S862
P53350	phosphorylates	Q9NQW6	S54
P31749	phosphorylates	O60343	S751
Q15349	phosphorylates	Q15678	S760
O95819	phosphorylates	Q08170	S450
Q13233	phosphorylates	Q13136	S666
P24941	phosphorylates	Q53H80	S18
P33981	phosphorylates	P35568	S1101
P31751	phosphorylates	O43524	S284
Q96BR1	phosphorylates	Q96J02	T385
Q9H2K8	phosphorylates	Q9UPP1	S880
P49674	phosphorylates	Q9Y4P8	S413
Q04759	phosphorylates	O95267	T184
Q9NRM7	phosphorylates	Q4VCS5	S175
Q9NRM7	phosphorylates	P38936	S146
P50750	phosphorylates	Q96TA1	S696
P68400	phosphorylates	Q15019	S218
Q05655	phosphorylates	P04406	T246
P06239	phosphorylates	P43403	Y178
P31751	phosphorylates	Q04656	S1466
P49841	phosphorylates	Q13541	T46
Q13627	phosphorylates	O76039	S308
Q13557	phosphorylates	Q14135	S149
P42684	phosphorylates	P01112	Y137
Q13043	phosphorylates	Q96JM3	S432
P41240	phosphorylates	P06239	Y505
P31749	phosphorylates	P29375	T285
P31749	phosphorylates	Q7L5N1	S60
P42345	phosphorylates	P49840	S21
Q15349	phosphorylates	Q641Q2	S288
P36897	phosphorylates	Q15796	S467
Q9Y4K4	phosphorylates	Q6IAA8	S98
P49674	phosphorylates	O15014	S804
O95819	phosphorylates	P42229	S193
P21802	phosphorylates	P35222	Y142
Q96RR4	phosphorylates	Q8N6H7	S368
Q96RR4	phosphorylates	Q9NYA4	S961
P49674	phosphorylates	P49792	S1456
P28482	phosphorylates	Q9GZM8	T219
P53671	phosphorylates	Q9UBH6	S666
Q9Y4K4	phosphorylates	P48634	S761
P06493	phosphorylates	O00562	T287
Q07912	phosphorylates	Q9BW71	S199
Q16539	phosphorylates	P07910	S138
P49674	phosphorylates	Q92797	S1243
Q07912	phosphorylates	Q14160	S1445
P41743	phosphorylates	Q9UQE7	S1085
P53350	phosphorylates	P61981	S46
O14965	phosphorylates	P04637	S315
P50750	phosphorylates	Q09666	S3426
P17252	phosphorylates	P21730	S338
O75385	phosphorylates	A2RUS2	S490
O00141	phosphorylates	Q96J92	S1190
P42345	phosphorylates	Q9BRS8	S409
P24941	phosphorylates	Q6UN15	S259
P17252	phosphorylates	Q15080	T154
Q13315	phosphorylates	Q9UQR1	S202
P06493	phosphorylates	O00399	T186
Q14680	phosphorylates	Q9BYT8	S485
Q8N4C8	phosphorylates	Q15139	S208
Q96RR4	phosphorylates	Q9H6Z4	S211
Q96RR4	phosphorylates	Q8NEN9	S521
Q13131	phosphorylates	P07954	S75
Q07912	phosphorylates	Q9P0K7	S286
Q16539	phosphorylates	Q15750	T431
Q8N4C8	phosphorylates	Q7Z6Z7	S2534
Q06187	phosphorylates	Q06187	Y223
Q9H2K8	phosphorylates	Q6ICG6	S304
Q96RR4	phosphorylates	Q96PC5	S647
P68400	phosphorylates	P18846	S51
Q16539	phosphorylates	P42224	S727
Q16539	phosphorylates	Q9H211	T402
O14578	phosphorylates	Q9Y5P4	S373
P53350	phosphorylates	P42166	S184
P41743	phosphorylates	Q6NXS1	S121
P68400	phosphorylates	P55042	S273
P06493	phosphorylates	O60566	S1043
P68400	phosphorylates	Q04724	S253
Q13131	phosphorylates	P04637	S20
O14578	phosphorylates	P08670	S25
Q13233	phosphorylates	P16989	S346
Q9H2K8	phosphorylates	Q8TEM1	S1881
